"indicator_id","weight","weight_normalized"
"ISOC0013",28.0845976512403,0.280845976512403
"ISOC0010",27.3379626833109,0.273379626833109
"ISOC0005",22.997107852778,0.22997107852778
"ISOC0006",18.2515541616377,0.182515541616377
"ISOC0004",3.32877765103308,0.0332877765103308
