"IECO0001","IECO0002","IAMB0001","IECO0005","IAMB0002","IAMB0006","IAMB0007","IECO0009","ISOC0005","ISOC0006","ISOC0007","ISOC0008","IECO0018","IECO0019","ISOC0010","IECO0032","IECO0033","IECO0034","IECO0035","ISOC0011","ISOC0012","IECO0036","IECO0037","IECO0038","IECO0039","IECO0040","IECO0042","IECO0043","IECO0044","IECO0045","IECO0046","IECO0047","IECO0048","IECO0049","IECO0050","IECO0051","IECO0052","IECO0053","IECO0054","IECO0055","IECO0056","IECO0057","IECO0058","IECO0059","IECO0041","IECO0026","IECO0027","ISOC0013","IECO0066","IECO0065","IECO0064","IECO0029"
87.8749243077693,73.2423574451194,86.3355676953524,9.9591995167938,7.40927038515406,0.703369298722032,0.703369298722062,13.9719740324533,21.8584734578392,13.1850341767598,71.4153846153846,89.8681327766525,74.7039339171595,80.9690140211498,76.7386415973558,50.8478934618143,100,53.4726808863333,100,57.5758713942307,63.6068074175163,54.9242424242424,56.7737172388335,54.7726483859771,52.3778180023038,56.3122053431116,64.0906987505784,62.701252236136,48.4249084249084,55.096222380613,59.3318809005084,60.6628242074928,50.6921824104234,55.6133828996282,55.2811059907834,56.3483735571878,52.2463402322059,59.8665395614871,58.2255083179298,59.4470046082949,52.6280771789754,58.3109919571046,53.185595567867,46.7048710601719,62.991008045433,38.9257609407294,100,71.6762467710781,73.2838589981447,84.5997973657548,95.8333333333333,36.5323096609085
10.1797193890786,25.063369624304,94.9426566058232,78.9121505372532,9.64037840925907,47.087374626009,47.0873746260091,89.5600877199007,15.4097395630584,62.3935723707878,100,100,13.6492648525069,58.4841375620378,27.2466202487063,15.7709537278891,25.2631578947368,30.2265045262054,63.6059855593149,74.4178185096154,47.2144175965321,26.9507575757576,22.4990771502399,22.509545296772,22.1984531841369,28.234677841802,29.1068949560389,30.5008944543828,40.6593406593407,39.9857448325018,42.1931735657226,42.0749279538905,24.0431596091205,31.9330855018587,31.7603686635945,30.3777544596013,28.1171125694094,28.884652049571,29.9445471349353,30.5069124423963,37.7245508982036,35.7908847184987,33.6565096952909,25.7879656160458,29.3894936109797,66.2926685238199,45.1406165494862,35.8381233855391,97.2170686456401,82.4721377912867,95.8333333333333,35.8249804507002
26.8880112108811,34.6728259953137,0,51.0662208250814,41.6873101911153,29.4544572655069,29.454457265507,63.443856935156,100,47.7485309989207,100,100,35.7049799472497,79.2012796233962,95.5108233317981,51.289095805871,15.8232373386296,51.0483442765194,11.1137465555129,100,100,23.4659090909091,16.1683277962348,17.3897952099965,14.4643738686852,22.1058145625982,22.9523368810736,21.824686940966,35.6043956043956,31.7890235210264,33.9143064633261,33.5014409221902,26.9951140065147,25.9479553903346,22.5437788018433,19.0800979363414,31.2973245835437,33.6987607244995,31.3308687615527,31.1520737327189,36.2608117099135,32.4396782841823,29.5706371191136,22.7793696275072,23.7103644107903,78.7052132944786,22.3228772309356,100,75.8812615955473,95.5420466058764,61.1111111111111,72.4354873107272
53.5742610849202,24.6037110370242,0,8.61738952316306,84.0518348801003,70.1979605680751,70.1979605680751,25.2101223652037,38.9686962961557,39.9978014949835,100,100,42.6723872198499,45.7179959986754,37.4359946899299,75.8448483536115,29.3426017874876,74.7801649895748,18.9410164288953,60.0435697115385,81.5926788151241,54.9242424242424,48.1173864894795,40.8018049288441,36.9754813230212,44.0020953378732,41.9250347061546,39.8479427549195,62.9304029304029,61.2259444048468,64.1249092229484,63.8328530259366,77.3004885993485,70.092936802974,60.1658986175115,55.631339629241,48.5108531044927,45.4242135367016,41.5896487985213,40.4147465437788,56.0212907518297,56.2332439678284,55.8864265927978,51.432664756447,43.1613819214387,71.0797591691593,37.8015143320714,67.2709501756998,88.8682745825603,87.5379939209726,61.1111111111111,65.8455960759224
93.4856272936821,85.489054723389,0,12.1988811013028,8.02625117800624,0.178040176015126,0.178040176015133,9.29184226288438,40.1602688871377,23.0563217012431,9.24923076923076,88.2683642677028,92.4606708783219,100,100,72.3355303225108,28.3972194637537,77.7665539971768,19.1035613380306,85.2801983173077,77.165449145059,84.2045454545455,81.1369509043927,76.4317945157931,76.2053644890571,79.0466212676794,84.0814437760296,84.0787119856887,77.7289377289377,80.327868852459,83.8779956427015,83.7175792507204,83.9983713355049,82.639405204461,81.2718894009217,79.8530954879328,76.1736496718829,80.838894184938,80.5914972273567,80,79.9068529607452,80.4289544235925,79.6398891966759,73.7822349570201,83.719829626124,55.6581126359167,30.8166576527853,89.7395918177375,50.6493506493507,91.4893617021277,51.3888888888889,71.1203525982797
14.0908708058185,27.5834312721426,100,71.3207423926957,8.4254842347494,47.4422277519735,47.4422277519735,81.6074111188695,45.0917653314091,56.5015789263301,100,100,21.198994094262,67.9507382367116,62.1792961447807,28.136799794286,19.7874875868918,42.5411502648381,13.3314730196379,89.9038461538461,76.0375692381794,36.3068181818182,32.1151716500554,28.2540784449844,26.0490373539575,46.3593504452593,47.8944932901434,47.4060822898032,56.9230769230769,54.5260156806842,56.2817719680465,54.8991354466859,39.7190553745928,41.3011152416357,36.0184331797235,36.7086393844001,49.419485108531,54.3374642516683,52.4953789279113,51.7972350230415,47.8376580172987,47.8552278820375,44.5983379501385,40.1146131805158,48.4145764316138,85.2279291885439,29.9594375338021,68.357729631612,88.3116883116883,100,68.0555555555556,73.562237861662
33.0865973647877,46.5850972846117,86.3355676953524,50.8357292739226,28.5247850913429,23.1710324265263,23.1710324265263,60.2626826389764,92.9455104772937,44.2958788024144,100,100,40.705134743025,85.5848079110432,93.6008236027201,61.4462233891377,12.4091360476663,59.5788492171413,5.12818724057344,91.9020432692307,97.8706751224211,23.8257575757576,23.1819859726836,19.1947240541479,17.9200263287806,27.0822420115244,25.6825543729755,25,41.978021978022,36.4932287954383,37.4001452432825,37.463976945245,28.257328990228,26.9516728624535,23.1336405529954,23.3648128716334,38.2130237253912,37.8932316491897,36.2292051756007,32.3502304147466,45.2428476380572,40.4825737265416,37.8808864265928,29.3696275071633,26.2659725508755,91.8623310268688,18.526230394808,97.6239789625562,57.1428571428571,62.1073961499493,50,97.7429444799886
54.7096192323475,27.1854466754942,86.642650483965,9.32880367289479,100,67.4237491403974,67.4237491403974,25.4472752531032,15.9841630033325,35.9675420713914,96.0276923076923,100,44.0321929549303,48.2720385059584,28.0702229687627,88.4123482521079,13.2651439920556,84.3998083323621,4.10268931598591,45.1847956730769,77.7012924460143,55.6628787878788,45.1642672572905,41.461298160361,40.4146782952115,50.5500261917234,47.663118926423,45.7513416815742,72.2344322344322,68.7811831789024,71.0239651416122,70.8933717579251,73.6970684039088,67.267657992565,60.9585253456221,60.3357817418678,52.6501766784452,50.7149666348904,48.3826247689464,46.1290322580645,66.4670658682635,64.2761394101877,62.5346260387812,56.2320916905444,47.6100331282537,82.8209045277739,17.2390481341266,67.2500058178771,70.6864564007421,61.0942249240122,54.1666666666667,90.4848226345347
100,100,49.8648036357349,14.7194071624655,9.89143846923058,0,0,0,4.57639831755646,0,0,56.4466123765036,100,94.0117414775834,96.9765110671616,100,32.1588877855015,100,11.9097282779309,78.4592848557691,72.8265232399454,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,77.4278855411634,35.9789075175771,84.6291685089944,58.6270871985158,67.3758865248227,55.5555555555556,98.4858178716144
16.6124258347781,36.1661427387129,100,74.4165672106761,5.58272273871334,47.5603596053106,47.5603596053106,95.9217084888287,64.0486883206898,50.0059959227725,100,100,21.1962017976947,82.6210142367978,67.5218769472515,39.5945269255234,16.4170804369414,53.0634445782664,7.34242561651959,86.3131009615384,79.4212089588184,38.5984848484848,40.0516795865633,35.1440472058313,32.6312325160441,56.8360398114196,56.6867191115224,55.9928443649374,64.3956043956044,61.3684960798289,63.5439360929557,63.1123919308357,40.3094462540717,47.0446096654275,39.0967741935484,39.8740818467996,57.9000504795558,60.5338417540515,59.3345656192237,59.815668202765,58.3499667332003,60.455764075067,62.4653739612189,56.8767908309456,56.5546616185518,100,20.3434288804759,76.4189802424891,63.821892393321,64.6403242147923,51.3888888888889,100
