"indicator_id","dimension_id","indicator_original_name","indicator_direction","indicator_weight","date","period_id","geo_id","indicator_value","source_id","total","year"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2022-01-01","Y","ES-PV",2.78548029988213,"EVASTUR",FALSE,"2022"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2022-01-01","Y","ES-RI",1.70765913349521,"EVASTUR",FALSE,"2022"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2022-01-01","Y","ES-VC",2.33842437345017,"EVASTUR",FALSE,"2022"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2022-01-01","Y","ESP",2.28220097932359,"EVASTUR",TRUE,"2022"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2023-01-01","Y","ES-AN",2.56906303049965,"EVASTUR",FALSE,"2023"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2023-01-01","Y","ES-AR",1.93927855089839,"EVASTUR",FALSE,"2023"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2023-01-01","Y","ES-AS",2.709502007637,"EVASTUR",FALSE,"2023"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2023-01-01","Y","ES-CB",2.49326251056489,"EVASTUR",FALSE,"2023"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2023-01-01","Y","ES-CE",NA,"EVASTUR",FALSE,"2023"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2023-01-01","Y","ES-CL",1.78971499943287,"EVASTUR",FALSE,"2023"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2023-01-01","Y","ES-CM",1.49080684170004,"EVASTUR",FALSE,"2023"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2023-01-01","Y","ES-CN",3.46361067531928,"EVASTUR",FALSE,"2023"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2023-01-01","Y","ES-CT",2.19630217642333,"EVASTUR",FALSE,"2023"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2023-01-01","Y","ES-EX",2.08108475714109,"EVASTUR",FALSE,"2023"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2023-01-01","Y","ES-GA",2.58905969938377,"EVASTUR",FALSE,"2023"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2023-01-01","Y","ES-IB",4.1043313806184,"EVASTUR",FALSE,"2023"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2023-01-01","Y","ES-MC",1.99079516185933,"EVASTUR",FALSE,"2023"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2023-01-01","Y","ES-MD",2.80060987811985,"EVASTUR",FALSE,"2023"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2023-01-01","Y","ES-ML",NA,"EVASTUR",FALSE,"2023"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2023-01-01","Y","ES-NC",1.90363609439114,"EVASTUR",FALSE,"2023"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2023-01-01","Y","ES-PV",2.88048831174509,"EVASTUR",FALSE,"2023"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2023-01-01","Y","ES-RI",1.83404736021292,"EVASTUR",FALSE,"2023"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2023-01-01","Y","ES-VC",2.44381362356797,"EVASTUR",FALSE,"2023"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2023-01-01","Y","ESP",2.38278856723862,"EVASTUR",TRUE,"2023"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2024-01-01","Y","ES-AN",2.64012922231026,"EVASTUR",FALSE,"2024"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2024-01-01","Y","ES-AR",2.25512783537861,"EVASTUR",FALSE,"2024"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2024-01-01","Y","ES-AS",2.81941218645327,"EVASTUR",FALSE,"2024"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2024-01-01","Y","ES-CB",2.40281634689352,"EVASTUR",FALSE,"2024"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2024-01-01","Y","ES-CE",NA,"EVASTUR",FALSE,"2024"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2024-01-01","Y","ES-CL",1.94281242976295,"EVASTUR",FALSE,"2024"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2024-01-01","Y","ES-CM",1.54960169532043,"EVASTUR",FALSE,"2024"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2024-01-01","Y","ES-CN",3.63096607749549,"EVASTUR",FALSE,"2024"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2024-01-01","Y","ES-CT",2.22473568004957,"EVASTUR",FALSE,"2024"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2024-01-01","Y","ES-EX",2.15677634587389,"EVASTUR",FALSE,"2024"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2024-01-01","Y","ES-GA",2.7496845675939,"EVASTUR",FALSE,"2024"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2024-01-01","Y","ES-IB",4.62391154012936,"EVASTUR",FALSE,"2024"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2024-01-01","Y","ES-MC",2.07622254150132,"EVASTUR",FALSE,"2024"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2024-01-01","Y","ES-MD",2.73394412376123,"EVASTUR",FALSE,"2024"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2024-01-01","Y","ES-ML",NA,"EVASTUR",FALSE,"2024"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2024-01-01","Y","ES-NC",2.17751559955035,"EVASTUR",FALSE,"2024"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2024-01-01","Y","ES-PV",2.83818074205972,"EVASTUR",FALSE,"2024"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2024-01-01","Y","ES-RI",1.80731314083886,"EVASTUR",FALSE,"2024"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2024-01-01","Y","ES-VC",2.60713406348116,"EVASTUR",FALSE,"2024"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2024-01-01","Y","ESP",2.48266992594225,"EVASTUR",TRUE,"2024"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2025-01-01","Y","ES-AN",NA,"EVASTUR",FALSE,"2025"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2025-01-01","Y","ES-AR",NA,"EVASTUR",FALSE,"2025"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2025-01-01","Y","ES-AS",NA,"EVASTUR",FALSE,"2025"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2025-01-01","Y","ES-CB",NA,"EVASTUR",FALSE,"2025"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2025-01-01","Y","ES-CE",NA,"EVASTUR",FALSE,"2025"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2025-01-01","Y","ES-CL",NA,"EVASTUR",FALSE,"2025"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2025-01-01","Y","ES-CM",NA,"EVASTUR",FALSE,"2025"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2025-01-01","Y","ES-CN",NA,"EVASTUR",FALSE,"2025"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2025-01-01","Y","ES-CT",NA,"EVASTUR",FALSE,"2025"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2025-01-01","Y","ES-EX",NA,"EVASTUR",FALSE,"2025"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2025-01-01","Y","ES-GA",NA,"EVASTUR",FALSE,"2025"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2025-01-01","Y","ES-IB",NA,"EVASTUR",FALSE,"2025"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2025-01-01","Y","ES-MC",NA,"EVASTUR",FALSE,"2025"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2025-01-01","Y","ES-MD",NA,"EVASTUR",FALSE,"2025"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2025-01-01","Y","ES-ML",NA,"EVASTUR",FALSE,"2025"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2025-01-01","Y","ES-NC",NA,"EVASTUR",FALSE,"2025"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2025-01-01","Y","ES-PV",NA,"EVASTUR",FALSE,"2025"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2025-01-01","Y","ES-RI",NA,"EVASTUR",FALSE,"2025"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2025-01-01","Y","ES-VC",NA,"EVASTUR",FALSE,"2025"
"IECO0019","ECO","Gasto medio por turista interno","+",1,"2025-01-01","Y","ESP",NA,"EVASTUR",TRUE,"2025"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2019-01-01","Y","ES-AN",66.9066666666667,"EVASTUR",FALSE,"2019"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2019-01-01","Y","ES-AR",73.5033333333333,"EVASTUR",FALSE,"2019"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2019-01-01","Y","ES-AS",73.6416666666667,"EVASTUR",FALSE,"2019"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2019-01-01","Y","ES-CB",79.0683333333333,"EVASTUR",FALSE,"2019"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2019-01-01","Y","ES-CL",70.9808333333333,"EVASTUR",FALSE,"2019"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2019-01-01","Y","ES-CM",67.4058333333333,"EVASTUR",FALSE,"2019"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2019-01-01","Y","ES-CN",60.6875,"EVASTUR",FALSE,"2019"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2019-01-01","Y","ES-CT",61.28125,"EVASTUR",FALSE,"2019"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2019-01-01","Y","ES-EX",72.7379166666667,"EVASTUR",FALSE,"2019"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2019-01-01","Y","ES-GA",71.4291666666667,"EVASTUR",FALSE,"2019"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2019-01-01","Y","ES-IB",69.1433333333333,"EVASTUR",FALSE,"2019"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2019-01-01","Y","ES-MC",58.0858333333333,"EVASTUR",FALSE,"2019"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2019-01-01","Y","ES-MD",71.695,"EVASTUR",FALSE,"2019"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2019-01-01","Y","ES-NC",71.5058333333333,"EVASTUR",FALSE,"2019"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2019-01-01","Y","ES-PV",77.1,"EVASTUR",FALSE,"2019"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2019-01-01","Y","ES-RI",74.5225,"EVASTUR",FALSE,"2019"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2019-01-01","Y","ES-VC",62.0341666666667,"EVASTUR",FALSE,"2019"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2019-01-01","Y","ESP",70.3883333333333,"EVASTUR",TRUE,"2019"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2020-01-01","Y","ES-AN",67.8558333333333,"EVASTUR",FALSE,"2020"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2020-01-01","Y","ES-AR",75.0716666666667,"EVASTUR",FALSE,"2020"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2020-01-01","Y","ES-AS",70.035,"EVASTUR",FALSE,"2020"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2020-01-01","Y","ES-CB",78.0383333333333,"EVASTUR",FALSE,"2020"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2020-01-01","Y","ES-CL",72.6229166666667,"EVASTUR",FALSE,"2020"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2020-01-01","Y","ES-CM",67.5783333333333,"EVASTUR",FALSE,"2020"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2020-01-01","Y","ES-CN",59,"EVASTUR",FALSE,"2020"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2020-01-01","Y","ES-CT",62.3908333333333,"EVASTUR",FALSE,"2020"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2020-01-01","Y","ES-EX",69.0708333333333,"EVASTUR",FALSE,"2020"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2020-01-01","Y","ES-GA",74.1508333333333,"EVASTUR",FALSE,"2020"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2020-01-01","Y","ES-IB",71.3266666666667,"EVASTUR",FALSE,"2020"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2020-01-01","Y","ES-MC",68.3925,"EVASTUR",FALSE,"2020"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2020-01-01","Y","ES-MD",75.475,"EVASTUR",FALSE,"2020"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2020-01-01","Y","ES-NC",79.6783333333333,"EVASTUR",FALSE,"2020"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2020-01-01","Y","ES-PV",76.9025,"EVASTUR",FALSE,"2020"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2020-01-01","Y","ES-RI",NA,"EVASTUR",FALSE,"2020"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2020-01-01","Y","ES-VC",61.5941666666667,"EVASTUR",FALSE,"2020"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2020-01-01","Y","ESP",72.2445833333333,"EVASTUR",TRUE,"2020"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2021-01-01","Y","ES-AN",67.80625,"EVASTUR",FALSE,"2021"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2021-01-01","Y","ES-AR",75.2841666666667,"EVASTUR",FALSE,"2021"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2021-01-01","Y","ES-AS",69.375,"EVASTUR",FALSE,"2021"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2021-01-01","Y","ES-CB",78.3266666666667,"EVASTUR",FALSE,"2021"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2021-01-01","Y","ES-CL",69.7183333333333,"EVASTUR",FALSE,"2021"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2021-01-01","Y","ES-CM",67.3025,"EVASTUR",FALSE,"2021"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2021-01-01","Y","ES-CN",60.0466666666667,"EVASTUR",FALSE,"2021"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2021-01-01","Y","ES-CT",62.7004166666667,"EVASTUR",FALSE,"2021"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2021-01-01","Y","ES-EX",70.2266666666667,"EVASTUR",FALSE,"2021"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2021-01-01","Y","ES-GA",73.4808333333333,"EVASTUR",FALSE,"2021"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2021-01-01","Y","ES-IB",66.2825,"EVASTUR",FALSE,"2021"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2021-01-01","Y","ES-MC",62.1216666666667,"EVASTUR",FALSE,"2021"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2021-01-01","Y","ES-MD",71.2616666666667,"EVASTUR",FALSE,"2021"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2021-01-01","Y","ES-NC",75.305,"EVASTUR",FALSE,"2021"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2021-01-01","Y","ES-PV",73.8141666666667,"EVASTUR",FALSE,"2021"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2021-01-01","Y","ES-RI",70.8158333333333,"EVASTUR",FALSE,"2021"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2021-01-01","Y","ES-VC",61.3241666666667,"EVASTUR",FALSE,"2021"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2021-01-01","Y","ESP",69.24,"EVASTUR",TRUE,"2021"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2022-01-01","Y","ES-AN",71.5308333333333,"EVASTUR",FALSE,"2022"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2022-01-01","Y","ES-AR",73.6658333333333,"EVASTUR",FALSE,"2022"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2022-01-01","Y","ES-AS",72.845,"EVASTUR",FALSE,"2022"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2022-01-01","Y","ES-CB",80.5058333333333,"EVASTUR",FALSE,"2022"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2022-01-01","Y","ES-CL",73.4308333333333,"EVASTUR",FALSE,"2022"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2022-01-01","Y","ES-CM",71.2191666666667,"EVASTUR",FALSE,"2022"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2022-01-01","Y","ES-CN",61.5683333333333,"EVASTUR",FALSE,"2022"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2022-01-01","Y","ES-CT",63.7520833333333,"EVASTUR",FALSE,"2022"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2022-01-01","Y","ES-EX",74.22125,"EVASTUR",FALSE,"2022"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2022-01-01","Y","ES-GA",77.3375,"EVASTUR",FALSE,"2022"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2022-01-01","Y","ES-IB",69.5216666666667,"EVASTUR",FALSE,"2022"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2022-01-01","Y","ES-MC",63.245,"EVASTUR",FALSE,"2022"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2022-01-01","Y","ES-MD",73.0833333333333,"EVASTUR",FALSE,"2022"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2022-01-01","Y","ES-NC",79.2216666666667,"EVASTUR",FALSE,"2022"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2022-01-01","Y","ES-PV",77.055,"EVASTUR",FALSE,"2022"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2022-01-01","Y","ES-RI",70.8575,"EVASTUR",FALSE,"2022"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2022-01-01","Y","ES-VC",65.4716666666667,"EVASTUR",FALSE,"2022"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2022-01-01","Y","ESP",72.65625,"EVASTUR",TRUE,"2022"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2023-01-01","Y","ES-AN",75.9704166666667,"EVASTUR",FALSE,"2023"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2023-01-01","Y","ES-AR",79.9183333333333,"EVASTUR",FALSE,"2023"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2023-01-01","Y","ES-AS",77.2741666666667,"EVASTUR",FALSE,"2023"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2023-01-01","Y","ES-CB",84.6141666666667,"EVASTUR",FALSE,"2023"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2023-01-01","Y","ES-CL",77.765,"EVASTUR",FALSE,"2023"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2023-01-01","Y","ES-CM",75.4341666666667,"EVASTUR",FALSE,"2023"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2023-01-01","Y","ES-CN",61.9025,"EVASTUR",FALSE,"2023"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2023-01-01","Y","ES-CT",67.03875,"EVASTUR",FALSE,"2023"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2023-01-01","Y","ES-EX",78.335,"EVASTUR",FALSE,"2023"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2023-01-01","Y","ES-GA",80.0916666666667,"EVASTUR",FALSE,"2023"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2023-01-01","Y","ES-IB",72.765,"EVASTUR",FALSE,"2023"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2023-01-01","Y","ES-MC",69.8625,"EVASTUR",FALSE,"2023"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2023-01-01","Y","ES-MD",76.6608333333333,"EVASTUR",FALSE,"2023"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2023-01-01","Y","ES-NC",83.4475,"EVASTUR",FALSE,"2023"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2023-01-01","Y","ES-PV",82.4083333333333,"EVASTUR",FALSE,"2023"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2023-01-01","Y","ES-RI",74.7916666666667,"EVASTUR",FALSE,"2023"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2023-01-01","Y","ES-VC",70.8441666666667,"EVASTUR",FALSE,"2023"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2023-01-01","Y","ESP",76.5608333333333,"EVASTUR",TRUE,"2023"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2024-01-01","Y","ES-AN",75.6766666666667,"EVASTUR",FALSE,"2024"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2024-01-01","Y","ES-AR",75.6866666666667,"EVASTUR",FALSE,"2024"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2024-01-01","Y","ES-AS",76.9908333333333,"EVASTUR",FALSE,"2024"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2024-01-01","Y","ES-CB",83.8891666666667,"EVASTUR",FALSE,"2024"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2024-01-01","Y","ES-CL",74.0891666666667,"EVASTUR",FALSE,"2024"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2024-01-01","Y","ES-CM",73.7541666666667,"EVASTUR",FALSE,"2024"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2024-01-01","Y","ES-CN",60.38375,"EVASTUR",FALSE,"2024"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2024-01-01","Y","ES-CT",65.5983333333333,"EVASTUR",FALSE,"2024"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2024-01-01","Y","ES-EX",77.3295833333333,"EVASTUR",FALSE,"2024"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2024-01-01","Y","ES-GA",79.9158333333333,"EVASTUR",FALSE,"2024"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2024-01-01","Y","ES-IB",74.5133333333333,"EVASTUR",FALSE,"2024"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2024-01-01","Y","ES-MC",68.8641666666667,"EVASTUR",FALSE,"2024"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2024-01-01","Y","ES-MD",76.1958333333333,"EVASTUR",FALSE,"2024"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2024-01-01","Y","ES-NC",84.9408333333333,"EVASTUR",FALSE,"2024"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2024-01-01","Y","ES-PV",81.2925,"EVASTUR",FALSE,"2024"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2024-01-01","Y","ES-RI",75.6691666666667,"EVASTUR",FALSE,"2024"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2024-01-01","Y","ES-VC",71.6658333333333,"EVASTUR",FALSE,"2024"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2024-01-01","Y","ESP",76.01375,"EVASTUR",TRUE,"2024"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2025-01-01","Y","ES-AN",75.5425,"EVASTUR",FALSE,"2025"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2025-01-01","Y","ES-AR",74.0216666666667,"EVASTUR",FALSE,"2025"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2025-01-01","Y","ES-AS",77.1291666666667,"EVASTUR",FALSE,"2025"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2025-01-01","Y","ES-CB",82.9483333333333,"EVASTUR",FALSE,"2025"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2025-01-01","Y","ES-CL",77.58,"EVASTUR",FALSE,"2025"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2025-01-01","Y","ES-CM",76.5233333333333,"EVASTUR",FALSE,"2025"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2025-01-01","Y","ES-CN",62.2345833333333,"EVASTUR",FALSE,"2025"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2025-01-01","Y","ES-CT",68.3970833333333,"EVASTUR",FALSE,"2025"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2025-01-01","Y","ES-EX",77.2420833333333,"EVASTUR",FALSE,"2025"
"ISOC0010","SOC","Índice de satisfacción con los hoteles 5 estrellas","+",1,"2025-01-01","Y","ES-GA",78.6008333333333,"EVASTUR",FALSE,"2025"
